epoch VAE MDVAE SI LI AC Sem Cycle
1 3.384699072688818 3.384699072688818 nan nan nan nan nan
2 4.97822680324316 4.97822680324316 nan nan nan nan nan
3 3.4849318973720074 3.4849318973720074 nan nan nan nan nan
4 3.056346680969 3.056346680969 nan nan nan nan nan
5 3.0107564479112625 3.0107564479112625 nan nan nan nan nan
6 3.0314365550875664 3.0314365550875664 nan nan nan nan nan
7 3.1781965792179108 3.1781965792179108 nan nan nan nan nan
8 3.2851298078894615 3.2851298078894615 nan nan nan nan nan
9 3.287176802754402 3.287176802754402 nan nan nan nan nan
10 3.26457754150033 3.26457754150033 nan nan nan nan nan
11 3.249943856149912 3.249943856149912 nan nan nan nan nan
12 3.165072575211525 3.165072575211525 nan nan nan nan nan
13 3.2590684555470943 3.2590684555470943 nan nan nan nan nan
14 3.0681112855672836 3.0681112855672836 nan nan nan nan nan
15 2.9992331974208355 2.9992331974208355 nan nan nan nan nan
16 3.0492628514766693 3.0492628514766693 nan nan nan nan nan
17 3.174974262714386 3.174974262714386 nan nan nan nan nan
18 3.208624191582203 3.208624191582203 nan nan nan nan nan
19 3.2947756312787533 3.2947756312787533 nan nan nan nan nan
20 3.4689776673913 3.4689776673913 nan nan nan nan nan
21 3.1945315189659595 3.1945315189659595 nan nan nan nan nan
22 3.028745152056217 3.028745152056217 nan nan nan nan nan
23 3.0133105665445328 3.0133105665445328 nan nan nan nan nan
24 2.9672570042312145 2.9672570042312145 nan nan nan nan nan
25 3.0487032383680344 3.0487032383680344 nan nan nan nan nan
26 3.0929098054766655 3.0929098054766655 nan nan nan nan nan
27 3.114285510033369 3.114285510033369 nan nan nan nan nan
28 3.13334584236145 3.13334584236145 nan nan nan nan nan
29 3.203198831528425 3.203198831528425 nan nan nan nan nan
30 3.1509472988545895 3.1509472988545895 nan nan nan nan nan
31 3.1328839994966984 3.1328839994966984 nan nan nan nan nan
32 3.059081844985485 3.059081844985485 nan nan nan nan nan
33 3.0649974904954433 3.0649974904954433 nan nan nan nan nan
34 3.0424046255648136 3.0424046255648136 nan nan nan nan nan
35 3.0334251895546913 3.0334251895546913 nan nan nan nan nan
36 3.0616928786039352 3.0616928786039352 nan nan nan nan nan
37 3.12094234675169 3.12094234675169 nan nan nan nan nan
38 3.1034440211951733 3.1034440211951733 nan nan nan nan nan
39 3.068548124283552 3.068548124283552 nan nan nan nan nan
40 3.0161911509931087 3.0161911509931087 nan nan nan nan nan
41 3.1097610369324684 3.1097610369324684 nan nan nan nan nan
42 3.067351348698139 3.067351348698139 nan nan nan nan nan
43 3.091138157993555 3.091138157993555 nan nan nan nan nan
44 3.089008331298828 3.089008331298828 nan nan nan nan nan
45 3.064226035028696 3.064226035028696 nan nan nan nan nan
46 3.030718117952347 3.030718117952347 nan nan nan nan nan
47 3.0774885788559914 3.0774885788559914 nan nan nan nan nan
48 2.9887425675988197 2.9887425675988197 nan nan nan nan nan
49 2.9845245517790318 2.9845245517790318 nan nan nan nan nan
50 2.9483131654560566 2.9483131654560566 nan nan nan nan nan
51 2.9756207168102264 2.9756207168102264 nan nan nan nan nan
52 2.995665665715933 2.995665665715933 nan nan nan nan nan
53 3.043558146804571 3.043558146804571 nan nan nan nan nan
54 3.0466186068952084 3.0466186068952084 nan nan nan nan nan
55 3.0419928915798664 3.0419928915798664 nan nan nan nan nan
56 3.022787533700466 3.022787533700466 nan nan nan nan nan
57 3.068424202501774 3.068424202501774 nan nan nan nan nan
58 2.9919727854430676 2.9919727854430676 nan nan nan nan nan
59 3.002438586205244 3.002438586205244 nan nan nan nan nan
60 3.0116898603737354 3.0116898603737354 nan nan nan nan nan
61 3.0407327711582184 3.0407327711582184 nan nan nan nan nan
62 2.9483371898531914 2.9483371898531914 nan nan nan nan nan
63 2.9698784686625004 2.9698784686625004 nan nan nan nan nan
64 2.9368941225111485 2.9368941225111485 nan nan nan nan nan
65 2.9589537419378757 2.9589537419378757 nan nan nan nan nan
66 2.9472851417958736 2.9472851417958736 nan nan nan nan nan
67 2.9610648825764656 2.9610648825764656 nan nan nan nan nan
68 2.9318204894661903 2.9318204894661903 nan nan nan nan nan
69 2.9812556505203247 2.9812556505203247 nan nan nan nan nan
70 2.9749566465616226 2.9749566465616226 nan nan nan nan nan
71 3.038368221372366 3.038368221372366 nan nan nan nan nan
72 2.988469585776329 2.988469585776329 nan nan nan nan nan
73 2.9869024492800236 2.9869024492800236 nan nan nan nan nan
74 2.934195328503847 2.934195328503847 nan nan nan nan nan
75 2.962040152400732 2.962040152400732 nan nan nan nan nan
76 2.938357215374708 2.938357215374708 nan nan nan nan nan
77 2.9623475037515163 2.9623475037515163 nan nan nan nan nan
78 2.935652185231447 2.935652185231447 nan nan nan nan nan
79 2.93735234439373 2.93735234439373 nan nan nan nan nan
80 2.905794143676758 2.905794143676758 nan nan nan nan nan
81 2.9294568449258804 2.9294568449258804 nan nan nan nan nan
82 2.930172637104988 2.930172637104988 nan nan nan nan nan
83 2.9593504145741463 2.9593504145741463 nan nan nan nan nan
84 2.952184036374092 2.952184036374092 nan nan nan nan nan
85 2.9610878750681877 2.9610878750681877 nan nan nan nan nan
86 2.923015769571066 2.923015769571066 nan nan nan nan nan
87 2.9390254504978657 2.9390254504978657 nan nan nan nan nan
88 2.8867042735219 2.8867042735219 nan nan nan nan nan
89 2.9076876267790794 2.9076876267790794 nan nan nan nan nan
90 2.898647904396057 2.898647904396057 nan nan nan nan nan
91 2.910757392644882 2.910757392644882 nan nan nan nan nan
92 2.9039228186011314 2.9039228186011314 nan nan nan nan nan
93 2.932680018246174 2.932680018246174 nan nan nan nan nan
94 2.8994110003113747 2.8994110003113747 nan nan nan nan nan
95 2.9346182607114315 2.9346182607114315 nan nan nan nan nan
96 2.905584666877985 2.905584666877985 nan nan nan nan nan
97 2.9214696437120438 2.9214696437120438 nan nan nan nan nan
98 2.88405355066061 2.88405355066061 nan nan nan nan nan
99 2.9022348932921886 2.9022348932921886 nan nan nan nan nan
100 2.8641608133912086 2.8641608133912086 nan nan nan nan nan
101 2.893593605607748 2.893593605607748 nan nan nan nan nan
102 2.894521616399288 2.894521616399288 nan nan nan nan nan
103 2.9123719446361065 2.9123719446361065 nan nan nan nan nan
104 2.883789725601673 2.883789725601673 nan nan nan nan nan
105 2.9065843671560287 2.9065843671560287 nan nan nan nan nan
106 2.8773619569838047 2.8773619569838047 nan nan nan nan nan
107 2.8805763721466064 2.8805763721466064 nan nan nan nan nan
108 2.8520741052925587 2.8520741052925587 nan nan nan nan nan
109 2.879415649920702 2.879415649920702 nan nan nan nan nan
110 2.8662345446646214 2.8662345446646214 nan nan nan nan nan
111 2.8958066515624523 2.8958066515624523 nan nan nan nan nan
112 2.8770726062357426 2.8770726062357426 nan nan nan nan nan
113 2.896517153829336 2.896517153829336 nan nan nan nan nan
114 2.85372244566679 2.85372244566679 nan nan nan nan nan
115 2.868991430848837 2.868991430848837 nan nan nan nan nan
116 2.8401967249810696 2.8401967249810696 nan nan nan nan nan
117 2.860751189291477 2.860751189291477 nan nan nan nan nan
118 2.84420770034194 2.84420770034194 nan nan nan nan nan
119 2.876787219196558 2.876787219196558 nan nan nan nan nan
120 2.8479819782078266 2.8479819782078266 nan nan nan nan nan
121 2.8689963668584824 2.8689963668584824 nan nan nan nan nan
122 2.841890402138233 2.841890402138233 nan nan nan nan nan
123 2.8578434884548187 2.8578434884548187 nan nan nan nan nan
124 2.833809118717909 2.833809118717909 nan nan nan nan nan
125 2.861196853220463 2.861196853220463 nan nan nan nan nan
126 2.840251460671425 2.840251460671425 nan nan nan nan nan
127 2.8629283644258976 2.8629283644258976 nan nan nan nan nan
128 2.8413670286536217 2.8413670286536217 nan nan nan nan nan
129 2.8623070009052753 2.8623070009052753 nan nan nan nan nan
130 2.842924188822508 2.842924188822508 nan nan nan nan nan
131 2.867036286741495 2.867036286741495 nan nan nan nan nan
132 2.8330343067646027 2.8330343067646027 nan nan nan nan nan
133 2.8556067422032356 2.8556067422032356 nan nan nan nan nan
134 2.8289160802960396 2.8289160802960396 nan nan nan nan nan
135 2.842273775488138 2.842273775488138 nan nan nan nan nan
136 2.81596390157938 2.81596390157938 nan nan nan nan nan
137 2.8366395346820354 2.8366395346820354 nan nan nan nan nan
138 2.8158453181385994 2.8158453181385994 nan nan nan nan nan
139 2.8457405418157578 2.8457405418157578 nan nan nan nan nan
140 2.829523380845785 2.829523380845785 nan nan nan nan nan
141 2.8513047955930233 2.8513047955930233 nan nan nan nan nan
142 2.8201888725161552 2.8201888725161552 nan nan nan nan nan
143 2.840514823794365 2.840514823794365 nan nan nan nan nan
144 2.814455721527338 2.814455721527338 nan nan nan nan nan
145 2.839258849620819 2.839258849620819 nan nan nan nan nan
146 2.810718011111021 2.810718011111021 nan nan nan nan nan
147 2.8385930731892586 2.8385930731892586 nan nan nan nan nan
148 2.8125349655747414 2.8125349655747414 nan nan nan nan nan
149 2.834459699690342 2.834459699690342 nan nan nan nan nan
150 2.807784542441368 2.807784542441368 nan nan nan nan nan
151 2.8349949792027473 2.8349949792027473 nan nan nan nan nan
152 2.8071678578853607 2.8071678578853607 nan nan nan nan nan
153 2.8315544798970222 2.8315544798970222 nan nan nan nan nan
154 2.8104929365217686 2.8104929365217686 nan nan nan nan nan
155 2.8343470096588135 2.8343470096588135 nan nan nan nan nan
156 2.8111801594495773 2.8111801594495773 nan nan nan nan nan
157 2.8291592709720135 2.8291592709720135 nan nan nan nan nan
158 2.805618464946747 2.805618464946747 nan nan nan nan nan
159 2.8259944058954716 2.8259944058954716 nan nan nan nan nan
160 2.802720360457897 2.802720360457897 nan nan nan nan nan
161 2.8220736645162106 2.8220736645162106 nan nan nan nan nan
162 2.79965041577816 2.79965041577816 nan nan nan nan nan
163 2.8224508948624134 2.8224508948624134 nan nan nan nan nan
164 2.7967148199677467 2.7967148199677467 nan nan nan nan nan
165 2.8223154060542583 2.8223154060542583 nan nan nan nan nan
166 2.7985707372426987 2.7985707372426987 nan nan nan nan nan
167 2.8217585124075413 2.8217585124075413 nan nan nan nan nan
168 2.798985432833433 2.798985432833433 nan nan nan nan nan
169 2.821889817714691 2.821889817714691 nan nan nan nan nan
170 2.7984698228538036 2.7984698228538036 nan nan nan nan nan
171 2.8206063136458397 2.8206063136458397 nan nan nan nan nan
172 2.7969046384096146 2.7969046384096146 nan nan nan nan nan
173 2.819533322006464 2.819533322006464 nan nan nan nan nan
174 2.7966414615511894 2.7966414615511894 nan nan nan nan nan
175 2.820166628807783 2.820166628807783 nan nan nan nan nan
176 2.796100739389658 2.796100739389658 nan nan nan nan nan
177 2.8201416693627834 2.8201416693627834 nan nan nan nan nan
178 2.7976515255868435 2.7976515255868435 nan nan nan nan nan
179 2.8204009756445885 2.8204009756445885 nan nan nan nan nan
180 2.794219173491001 2.794219173491001 nan nan nan nan nan
181 2.819347810000181 2.819347810000181 nan nan nan nan nan
182 2.796372450888157 2.796372450888157 nan nan nan nan nan
183 2.8193893395364285 2.8193893395364285 nan nan nan nan nan
184 2.793856892734766 2.793856892734766 nan nan nan nan nan
185 2.8186435252428055 2.8186435252428055 nan nan nan nan nan
186 2.7965588346123695 2.7965588346123695 nan nan nan nan nan
187 2.8165090419352055 2.8165090419352055 nan nan nan nan nan
188 2.7937478087842464 2.7937478087842464 nan nan nan nan nan
189 2.818768832832575 2.818768832832575 nan nan nan nan nan
190 2.793082185089588 2.793082185089588 nan nan nan nan nan
191 2.819546300917864 2.819546300917864 nan nan nan nan nan
192 2.7946285977959633 2.7946285977959633 nan nan nan nan nan
193 2.819111354649067 2.819111354649067 nan nan nan nan nan
194 2.7938392274081707 2.7938392274081707 nan nan nan nan nan
195 2.8187896497547626 2.8187896497547626 nan nan nan nan nan
196 2.7932701371610165 2.7932701371610165 nan nan nan nan nan
197 2.817071743309498 2.817071743309498 nan nan nan nan nan
198 2.7915245480835438 2.7915245480835438 nan nan nan nan nan
199 2.816228251904249 2.816228251904249 nan nan nan nan nan
200 2.7943309918045998 2.7943309918045998 nan nan nan nan nan
