epoch VAE MDVAE SI LI AC Sem Cycle
1 3.384699083864689 3.384699083864689 nan nan nan nan nan
2 4.978227108716965 4.978227108716965 nan nan nan nan nan
3 3.4849234484136105 3.4849234484136105 nan nan nan nan nan
4 3.056468538939953 3.056468538939953 nan nan nan nan nan
5 3.010659035295248 3.010659035295248 nan nan nan nan nan
6 3.0314205065369606 3.0314205065369606 nan nan nan nan nan
7 3.1778726130723953 3.1778726130723953 nan nan nan nan nan
8 3.285916894674301 3.285916894674301 nan nan nan nan nan
9 3.286195397377014 3.286195397377014 nan nan nan nan nan
10 3.263929318636656 3.263929318636656 nan nan nan nan nan
11 3.2492665387690067 3.2492665387690067 nan nan nan nan nan
12 3.1659944392740726 3.1659944392740726 nan nan nan nan nan
13 3.2607270255684853 3.2607270255684853 nan nan nan nan nan
14 3.0672020688652992 3.0672020688652992 nan nan nan nan nan
15 2.998655654489994 2.998655654489994 nan nan nan nan nan
16 3.048608783632517 3.048608783632517 nan nan nan nan nan
17 3.173257954418659 3.173257954418659 nan nan nan nan nan
18 3.2054209858179092 3.2054209858179092 nan nan nan nan nan
19 3.3067708238959312 3.3067708238959312 nan nan nan nan nan
20 3.4676295071840286 3.4676295071840286 nan nan nan nan nan
21 3.1971021741628647 3.1971021741628647 nan nan nan nan nan
22 3.035946350544691 3.035946350544691 nan nan nan nan nan
23 3.0060724429786205 3.0060724429786205 nan nan nan nan nan
24 2.9860721193253994 2.9860721193253994 nan nan nan nan nan
25 3.0559408478438854 3.0559408478438854 nan nan nan nan nan
26 3.059153448790312 3.059153448790312 nan nan nan nan nan
27 3.091376978904009 3.091376978904009 nan nan nan nan nan
28 3.1389051638543606 3.1389051638543606 nan nan nan nan nan
29 3.24215517193079 3.24215517193079 nan nan nan nan nan
30 3.154626250267029 3.154626250267029 nan nan nan nan nan
31 3.124466560781002 3.124466560781002 nan nan nan nan nan
32 3.0523684844374657 3.0523684844374657 nan nan nan nan nan
33 3.031623497605324 3.031623497605324 nan nan nan nan nan
34 3.0134026147425175 3.0134026147425175 nan nan nan nan nan
35 3.09870994836092 3.09870994836092 nan nan nan nan nan
36 3.050152473151684 3.050152473151684 nan nan nan nan nan
37 3.130647100508213 3.130647100508213 nan nan nan nan nan
38 3.053373593837023 3.053373593837023 nan nan nan nan nan
39 3.110584579408169 3.110584579408169 nan nan nan nan nan
40 3.0575311221182346 3.0575311221182346 nan nan nan nan nan
41 3.109024453908205 3.109024453908205 nan nan nan nan nan
42 3.062137831002474 3.062137831002474 nan nan nan nan nan
43 3.0989051945507526 3.0989051945507526 nan nan nan nan nan
44 3.0208200365304947 3.0208200365304947 nan nan nan nan nan
45 3.0366416722536087 3.0366416722536087 nan nan nan nan nan
46 2.9814101308584213 2.9814101308584213 nan nan nan nan nan
47 3.028170496225357 3.028170496225357 nan nan nan nan nan
48 3.038966853171587 3.038966853171587 nan nan nan nan nan
49 3.036525245755911 3.036525245755911 nan nan nan nan nan
50 2.9760113917291164 2.9760113917291164 nan nan nan nan nan
51 3.0158870816230774 3.0158870816230774 nan nan nan nan nan
