epoch VAE MDVAE SI LI AC Sem Cycle
175 2.819840867072344 2.819840867072344 nan nan nan nan nan
176 2.7957606948912144 2.7957606948912144 nan nan nan nan nan
177 2.8199390582740307 2.8199390582740307 nan nan nan nan nan
178 2.797471646219492 2.797471646219492 nan nan nan nan nan
179 2.8201757073402405 2.8201757073402405 nan nan nan nan nan
180 2.794157613068819 2.794157613068819 nan nan nan nan nan
181 2.8192105032503605 2.8192105032503605 nan nan nan nan nan
182 2.796249993145466 2.796249993145466 nan nan nan nan nan
183 2.819311287254095 2.819311287254095 nan nan nan nan nan
184 2.7937203235924244 2.7937203235924244 nan nan nan nan nan
185 2.818444024771452 2.818444024771452 nan nan nan nan nan
186 2.796334758400917 2.796334758400917 nan nan nan nan nan
187 2.8163839913904667 2.8163839913904667 nan nan nan nan nan
188 2.7935541719198227 2.7935541719198227 nan nan nan nan nan
189 2.81850927695632 2.81850927695632 nan nan nan nan nan
190 2.792756035923958 2.792756035923958 nan nan nan nan nan
191 2.8194295093417168 2.8194295093417168 nan nan nan nan nan
192 2.7943996749818325 2.7943996749818325 nan nan nan nan nan
193 2.818893689662218 2.818893689662218 nan nan nan nan nan
194 2.7936582788825035 2.7936582788825035 nan nan nan nan nan
195 2.818753432482481 2.818753432482481 nan nan nan nan nan
196 2.793081372976303 2.793081372976303 nan nan nan nan nan
197 2.8169264271855354 2.8169264271855354 nan nan nan nan nan
198 2.7914456352591515 2.7914456352591515 nan nan nan nan nan
199 2.8160479590296745 2.8160479590296745 nan nan nan nan nan
200 2.7942453138530254 2.7942453138530254 nan nan nan nan nan
