epoch loss_VAE loss_KLD loss_rec loss_SI loss_LI loss_AC loss_SC loss_C
1 3.384695291519165 0.4099487364292145 2.9747471809387207 nan nan nan nan nan
2 5.03969669342041 2.0950653553009033 2.9446310997009277 nan nan nan nan nan
3 3.5188705921173096 0.5786225199699402 2.940247058868408 nan nan nan nan nan
4 2.9893620014190674 0.05940200015902519 2.929960012435913 nan nan nan nan nan
5 2.9726860523223877 0.03774304315447807 2.9349424839019775 nan nan nan nan nan
6 3.0600392818450928 0.1324448436498642 2.927593469619751 nan nan nan nan nan
7 3.2628173828125 0.3196185529232025 2.94320011138916 nan nan nan nan nan
8 3.115903854370117 0.18243438005447388 2.933469772338867 nan nan nan nan nan
9 3.107306480407715 0.1799992024898529 2.927307605743408 nan nan nan nan nan
10 3.1834867000579834 0.25448694825172424 2.9290006160736084 nan nan nan nan nan
11 3.1701014041900635 0.31947416067123413 2.8506276607513428 nan nan nan nan nan
12 3.1012399196624756 0.25848284363746643 2.842756748199463 nan nan nan nan nan
13 3.1946396827697754 0.34639298915863037 2.8482472896575928 nan nan nan nan nan
14 3.057429075241089 0.22662284970283508 2.8308067321777344 nan nan nan nan nan
15 3.001622200012207 0.1850811392068863 2.816540479660034 nan nan nan nan nan
16 3.0085020065307617 0.1880892962217331 2.8204128742218018 nan nan nan nan nan
17 3.059006929397583 0.27653756737709045 2.782468795776367 nan nan nan nan nan
18 3.01694393157959 0.1884966343641281 2.8284475803375244 nan nan nan nan nan
19 2.911982536315918 0.12288973480463028 2.7890937328338623 nan nan nan nan nan
20 2.9689271450042725 0.1641351282596588 2.804792642593384 nan nan nan nan nan
21 3.0193369388580322 0.2285672128200531 2.7907698154449463 nan nan nan nan nan
22 2.9925150871276855 0.18055826425552368 2.8119561672210693 nan nan nan nan nan
23 2.943132162094116 0.14646781980991364 2.7966649532318115 nan nan nan nan nan
24 2.978219747543335 0.17436940968036652 2.803849697113037 nan nan nan nan nan
25 2.9645323753356934 0.1751246452331543 2.789407730102539 nan nan nan nan nan
26 2.9314210414886475 0.1592935174703598 2.772128105163574 nan nan nan nan nan
27 3.019158124923706 0.21858815848827362 2.800570011138916 nan nan nan nan nan
28 3.046023368835449 0.2399446815252304 2.806079149246216 nan nan nan nan nan
29 2.9390203952789307 0.1441136747598648 2.7949070930480957 nan nan nan nan nan
30 2.9134111404418945 0.11359269917011261 2.799818754196167 nan nan nan nan nan
31 2.9339277744293213 0.1558259278535843 2.7781007289886475 nan nan nan nan nan
32 2.946302890777588 0.1530284881591797 2.7932746410369873 nan nan nan nan nan
33 2.8924505710601807 0.11355516314506531 2.778895139694214 nan nan nan nan nan
34 2.863234043121338 0.09661391377449036 2.766620635986328 nan nan nan nan nan
35 2.910978317260742 0.11278367042541504 2.798194646835327 nan nan nan nan nan
36 2.900934934616089 0.12666034698486328 2.7742748260498047 nan nan nan nan nan
37 2.920841932296753 0.14241361618041992 2.7784290313720703 nan nan nan nan nan
38 2.903815507888794 0.13755539059638977 2.7662603855133057 nan nan nan nan nan
39 2.8941612243652344 0.10703326016664505 2.7871286869049072 nan nan nan nan nan
40 2.904465913772583 0.1332356184720993 2.771230936050415 nan nan nan nan nan
41 2.9077248573303223 0.15129321813583374 2.7564313411712646 nan nan nan nan nan
42 2.898292064666748 0.12688256800174713 2.771409511566162 nan nan nan nan nan
43 2.8763515949249268 0.1038741022348404 2.772477388381958 nan nan nan nan nan
44 2.8786046504974365 0.10293332487344742 2.7756707668304443 nan nan nan nan nan
45 2.8792548179626465 0.11828776448965073 2.7609667778015137 nan nan nan nan nan
46 2.8508706092834473 0.09721469134092331 2.7536559104919434 nan nan nan nan nan
47 2.8689112663269043 0.09114081412553787 2.777771234512329 nan nan nan nan nan
48 2.8656742572784424 0.08800408244132996 2.777669906616211 nan nan nan nan nan
49 2.8422489166259766 0.08208820968866348 2.7601606845855713 nan nan nan nan nan
50 2.873150587081909 0.09500457346439362 2.7781455516815186 nan nan nan nan nan
51 2.880829095840454 0.11600228399038315 2.764827251434326 nan nan nan nan nan
52 2.85499906539917 0.09365369379520416 2.761345624923706 nan nan nan nan nan
53 2.84936785697937 0.07595814019441605 2.773409366607666 nan nan nan nan nan
54 2.8636281490325928 0.09585252404212952 2.767775774002075 nan nan nan nan nan
55 2.855597972869873 0.08903472870588303 2.7665627002716064 nan nan nan nan nan
56 2.8447225093841553 0.09141833335161209 2.7533037662506104 nan nan nan nan nan
57 2.862757682800293 0.10582512617111206 2.75693416595459 nan nan nan nan nan
58 2.881019353866577 0.1241818442940712 2.756837844848633 nan nan nan nan nan
59 2.862452983856201 0.10669191181659698 2.7557601928710938 nan nan nan nan nan
60 2.8363935947418213 0.0817280262708664 2.7546660900115967 nan nan nan nan nan
61 2.8491051197052 0.08569817245006561 2.763406753540039 nan nan nan nan nan
62 2.8473289012908936 0.09481670707464218 2.752511739730835 nan nan nan nan nan
63 2.8341875076293945 0.09628601372241974 2.7379021644592285 nan nan nan nan nan
64 2.826268196105957 0.08894969522953033 2.7373194694519043 nan nan nan nan nan
65 2.862859010696411 0.09948189556598663 2.7633774280548096 nan nan nan nan nan
66 2.8829126358032227 0.1206766739487648 2.7622365951538086 nan nan nan nan nan
67 2.8748910427093506 0.10606298595666885 2.7688276767730713 nan nan nan nan nan
68 2.840151786804199 0.08964954316616058 2.750502347946167 nan nan nan nan nan
69 2.8433427810668945 0.08572280406951904 2.757619619369507 nan nan nan nan nan
70 2.8535592555999756 0.09673107415437698 2.756828546524048 nan nan nan nan nan
71 2.839319944381714 0.07634033262729645 2.7629802227020264 nan nan nan nan nan
72 2.8231945037841797 0.07254213094711304 2.7506520748138428 nan nan nan nan nan
73 2.8657073974609375 0.0779164582490921 2.7877912521362305 nan nan nan nan nan
74 2.81929874420166 0.07045577466487885 2.748842477798462 nan nan nan nan nan
75 2.8217971324920654 0.07153762131929398 2.7502593994140625 nan nan nan nan nan
76 2.828711986541748 0.07428421825170517 2.754427671432495 nan nan nan nan nan
77 2.8265316486358643 0.0749247670173645 2.7516069412231445 nan nan nan nan nan
78 2.822585105895996 0.07288458943367004 2.7497000694274902 nan nan nan nan nan
79 2.8213186264038086 0.07305368036031723 2.7482657432556152 nan nan nan nan nan
80 2.8316116333007812 0.08587212860584259 2.7457399368286133 nan nan nan nan nan
81 2.848712921142578 0.10123215615749359 2.747480869293213 nan nan nan nan nan
82 2.8373231887817383 0.08710233867168427 2.75022029876709 nan nan nan nan nan
83 2.8150250911712646 0.07981983572244644 2.7352049350738525 nan nan nan nan nan
84 2.8440301418304443 0.08243589848279953 2.76159405708313 nan nan nan nan nan
85 2.835076332092285 0.08345358073711395 2.7516226768493652 nan nan nan nan nan
86 2.8344812393188477 0.07675059884786606 2.7577316761016846 nan nan nan nan nan
87 2.8117449283599854 0.07598653435707092 2.73575758934021 nan nan nan nan nan
88 2.83416748046875 0.085072822868824 2.7490944862365723 nan nan nan nan nan
89 2.838618278503418 0.09569534659385681 2.7429230213165283 nan nan nan nan nan
90 2.830901622772217 0.07809831202030182 2.7528035640716553 nan nan nan nan nan
91 2.818795919418335 0.0727764219045639 2.746019124984741 nan nan nan nan nan
92 2.8204383850097656 0.07492005825042725 2.7455174922943115 nan nan nan nan nan
93 2.8299832344055176 0.07585306465625763 2.7541301250457764 nan nan nan nan nan
94 2.82796573638916 0.07307924330234528 2.7548859119415283 nan nan nan nan nan
95 2.809713363647461 0.070943184196949 2.7387709617614746 nan nan nan nan nan
96 2.8377954959869385 0.06979592889547348 2.7679998874664307 nan nan nan nan nan
97 2.8249118328094482 0.07263351231813431 2.752279043197632 nan nan nan nan nan
98 2.8311779499053955 0.07005351781845093 2.761125087738037 nan nan nan nan nan
99 2.8373775482177734 0.07307282090187073 2.7643048763275146 nan nan nan nan nan
100 2.813080310821533 0.07082062214612961 2.742258310317993 nan nan nan nan nan
101 2.8269083499908447 0.06947805732488632 2.757430076599121 nan nan nan nan nan
102 2.810879945755005 0.07106351852416992 2.7398171424865723 nan nan nan nan nan
103 2.834152936935425 0.06777813285589218 2.7663745880126953 nan nan nan nan nan
104 2.8023288249969482 0.06827005743980408 2.7340586185455322 nan nan nan nan nan
105 2.8123996257781982 0.06930138915777206 2.743098735809326 nan nan nan nan nan
106 2.806671142578125 0.07091419398784637 2.7357571125030518 nan nan nan nan nan
107 2.8098175525665283 0.06989511102437973 2.739922046661377 nan nan nan nan nan
108 2.8178277015686035 0.07290586084127426 2.744922161102295 nan nan nan nan nan
109 2.8029699325561523 0.06880071014165878 2.7341690063476562 nan nan nan nan nan
110 2.8031792640686035 0.06705987453460693 2.7361197471618652 nan nan nan nan nan
111 2.8102829456329346 0.06890635937452316 2.7413766384124756 nan nan nan nan nan
112 2.8123021125793457 0.0667295902967453 2.745573043823242 nan nan nan nan nan
113 2.8102662563323975 0.06820625811815262 2.742060422897339 nan nan nan nan nan
114 2.810163974761963 0.06768976897001266 2.742473840713501 nan nan nan nan nan
115 2.808194875717163 0.06690818816423416 2.741286277770996 nan nan nan nan nan
116 2.8229727745056152 0.06610996276140213 2.7568631172180176 nan nan nan nan nan
117 2.79559588432312 0.06557665020227432 2.7300190925598145 nan nan nan nan nan
118 2.8153457641601562 0.06997839361429214 2.7453675270080566 nan nan nan nan nan
119 2.824932098388672 0.07145377993583679 2.753478527069092 nan nan nan nan nan
120 2.816045045852661 0.06800689548254013 2.748037815093994 nan nan nan nan nan
121 2.8088042736053467 0.06699439883232117 2.7418088912963867 nan nan nan nan nan
122 2.81127667427063 0.06864045560359955 2.74263596534729 nan nan nan nan nan
123 2.826326370239258 0.07068771868944168 2.755638599395752 nan nan nan nan nan
124 2.82368803024292 0.0705142393708229 2.753173589706421 nan nan nan nan nan
125 2.826498508453369 0.0680312067270279 2.7584667205810547 nan nan nan nan nan
126 2.8009531497955322 0.06878304481506348 2.732170581817627 nan nan nan nan nan
127 2.8042237758636475 0.06769368797540665 2.73652982711792 nan nan nan nan nan
128 2.8067147731781006 0.06902661919593811 2.737687587738037 nan nan nan nan nan
129 2.820127487182617 0.06888343393802643 2.751243829727173 nan nan nan nan nan
130 2.819939374923706 0.0654081180691719 2.7545313835144043 nan nan nan nan nan
131 2.818779468536377 0.06746280938386917 2.751317262649536 nan nan nan nan nan
132 2.808037757873535 0.06683796644210815 2.741199254989624 nan nan nan nan nan
133 2.8067779541015625 0.06745919585227966 2.739319086074829 nan nan nan nan nan
134 2.8123128414154053 0.06709719449281693 2.745215654373169 nan nan nan nan nan
135 2.813204526901245 0.06759537011384964 2.74560809135437 nan nan nan nan nan
136 2.8145875930786133 0.07078097760677338 2.743806838989258 nan nan nan nan nan
137 2.7960338592529297 0.06803559511899948 2.727999210357666 nan nan nan nan nan
138 2.824678659439087 0.06791011989116669 2.7567689418792725 nan nan nan nan nan
139 2.806861162185669 0.06635533273220062 2.7405049800872803 nan nan nan nan nan
140 2.8120975494384766 0.0684807226061821 2.743617296218872 nan nan nan nan nan
141 2.7875049114227295 0.06624267250299454 2.7212624549865723 nan nan nan nan nan
142 2.805927276611328 0.06929793953895569 2.7366299629211426 nan nan nan nan nan
143 2.8297605514526367 0.06715887784957886 2.762601375579834 nan nan nan nan nan
144 2.8079028129577637 0.06847608834505081 2.739426612854004 nan nan nan nan nan
145 2.8097991943359375 0.06843855232000351 2.7413604259490967 nan nan nan nan nan
146 2.8050034046173096 0.06681686639785767 2.7381863594055176 nan nan nan nan nan
147 2.7879462242126465 0.067989781498909 2.719956159591675 nan nan nan nan nan
148 2.805223226547241 0.06920431554317474 2.7360193729400635 nan nan nan nan nan
149 2.8120102882385254 0.06862974166870117 2.7433812618255615 nan nan nan nan nan
150 2.8064451217651367 0.06888094544410706 2.7375645637512207 nan nan nan nan nan
151 2.8080573081970215 0.06716577708721161 2.740891933441162 nan nan nan nan nan
152 2.8024208545684814 0.06873363256454468 2.73368763923645 nan nan nan nan nan
153 2.8129563331604004 0.06703276187181473 2.7459239959716797 nan nan nan nan nan
154 2.7786450386047363 0.06576956063508987 2.712876081466675 nan nan nan nan nan
155 2.824923276901245 0.06647573411464691 2.7584474086761475 nan nan nan nan nan
156 2.796910047531128 0.06624351441860199 2.7306675910949707 nan nan nan nan nan
157 2.805148124694824 0.06721266359090805 2.737935781478882 nan nan nan nan nan
158 2.794806957244873 0.06984817236661911 2.724959373474121 nan nan nan nan nan
159 2.805753231048584 0.06737182289361954 2.7383811473846436 nan nan nan nan nan
160 2.8261559009552 0.0655864030122757 2.7605693340301514 nan nan nan nan nan
161 2.797515630722046 0.0663418173789978 2.731173515319824 nan nan nan nan nan
162 2.8051252365112305 0.06720422208309174 2.7379205226898193 nan nan nan nan nan
163 2.8004531860351562 0.06612764298915863 2.734325408935547 nan nan nan nan nan
164 2.803004503250122 0.06649655848741531 2.7365078926086426 nan nan nan nan nan
165 2.809725522994995 0.06928281486034393 2.7404420375823975 nan nan nan nan nan
166 2.797595977783203 0.06684473156929016 2.7307510375976562 nan nan nan nan nan
167 2.8094468116760254 0.06537730991840363 2.744070053100586 nan nan nan nan nan
168 2.8125250339508057 0.06525169312953949 2.7472732067108154 nan nan nan nan nan
169 2.8158257007598877 0.0673307329416275 2.7484943866729736 nan nan nan nan nan
170 2.8183484077453613 0.06791751086711884 2.750431537628174 nan nan nan nan nan
171 2.8304455280303955 0.06618377566337585 2.764261245727539 nan nan nan nan nan
172 2.8123533725738525 0.06712624430656433 2.7452263832092285 nan nan nan nan nan
173 2.803971767425537 0.06563930213451385 2.738332986831665 nan nan nan nan nan
174 2.795818328857422 0.06774812936782837 2.7280702590942383 nan nan nan nan nan
175 2.7959134578704834 0.06716139614582062 2.7287518978118896 nan nan nan nan nan
176 2.799884080886841 0.06853087246417999 2.7313528060913086 nan nan nan nan nan
177 2.7975165843963623 0.06826762109994888 2.7292487621307373 nan nan nan nan nan
178 2.8154776096343994 0.068159319460392 2.7473185062408447 nan nan nan nan nan
179 2.830775022506714 0.06866088509559631 2.7621142864227295 nan nan nan nan nan
180 2.80462646484375 0.06650542467832565 2.738121509552002 nan nan nan nan nan
181 2.8013720512390137 0.0673147514462471 2.7340571880340576 nan nan nan nan nan
182 2.783263683319092 0.06793245673179626 2.7153313159942627 nan nan nan nan nan
183 2.8111014366149902 0.06962783634662628 2.7414731979370117 nan nan nan nan nan
184 2.822221279144287 0.06815189868211746 2.754068613052368 nan nan nan nan nan
185 2.818458318710327 0.06621555238962173 2.7522428035736084 nan nan nan nan nan
186 2.8177316188812256 0.06552738696336746 2.752204179763794 nan nan nan nan nan
187 2.808058977127075 0.0655679777264595 2.742490768432617 nan nan nan nan nan
188 2.8094825744628906 0.06598842144012451 2.743495225906372 nan nan nan nan nan
189 2.809061288833618 0.06667560338973999 2.742385149002075 nan nan nan nan nan
190 2.7975268363952637 0.06869984418153763 2.7288265228271484 nan nan nan nan nan
191 2.799133062362671 0.06696135550737381 2.7321724891662598 nan nan nan nan nan
192 2.7888801097869873 0.06576134264469147 2.723118543624878 nan nan nan nan nan
193 2.810436964035034 0.06660201400518417 2.7438347339630127 nan nan nan nan nan
194 2.7884461879730225 0.06722261011600494 2.7212231159210205 nan nan nan nan nan
195 2.8060038089752197 0.06771954149007797 2.738283634185791 nan nan nan nan nan
196 2.806056022644043 0.06848755478858948 2.7375690937042236 nan nan nan nan nan
197 2.8068201541900635 0.06655021756887436 2.7402701377868652 nan nan nan nan nan
198 2.7925572395324707 0.06812242418527603 2.7244350910186768 nan nan nan nan nan
199 2.7991135120391846 0.0673433393239975 2.7317709922790527 nan nan nan nan nan
200 2.8285019397735596 0.06829172372817993 2.7602102756500244 nan nan nan nan nan
201 2.7850708961486816 0.06690169125795364 2.718170404434204 nan nan nan nan nan
202 2.7885892391204834 0.06728679686784744 2.7213010787963867 nan nan nan nan nan
203 2.827721357345581 0.06636589020490646 2.761354923248291 nan nan nan nan nan
204 2.8054680824279785 0.06644412130117416 2.739023208618164 nan nan nan nan nan
205 2.8028554916381836 0.06915289908647537 2.7337024211883545 nan nan nan nan nan
206 2.7922263145446777 0.06767064332962036 2.724555730819702 nan nan nan nan nan
207 2.791390895843506 0.0675128623843193 2.7238783836364746 nan nan nan nan nan
208 2.7996060848236084 0.06818010658025742 2.7314257621765137 nan nan nan nan nan
209 2.800259590148926 0.06663787364959717 2.73362135887146 nan nan nan nan nan
210 2.792848825454712 0.06851797550916672 2.7243313789367676 nan nan nan nan nan
211 2.8050925731658936 0.06818470358848572 2.736908197402954 nan nan nan nan nan
212 2.81259822845459 0.06599495559930801 2.746603488922119 nan nan nan nan nan
213 2.80768084526062 0.067640021443367 2.7400412559509277 nan nan nan nan nan
214 2.8201024532318115 0.0686270222067833 2.7514748573303223 nan nan nan nan nan
215 2.818699359893799 0.06718552857637405 2.7515134811401367 nan nan nan nan nan
216 2.7957775592803955 0.06671297550201416 2.72906494140625 nan nan nan nan nan
217 2.802781343460083 0.06629539281129837 2.7364861965179443 nan nan nan nan nan
218 2.806807518005371 0.06642657518386841 2.7403810024261475 nan nan nan nan nan
219 2.8038361072540283 0.06840038299560547 2.735436201095581 nan nan nan nan nan
220 2.8080313205718994 0.06886539608240128 2.739166259765625 nan nan nan nan nan
221 2.7993948459625244 0.06772099435329437 2.7316734790802 nan nan nan nan nan
222 2.7980120182037354 0.06716013699769974 2.7308521270751953 nan nan nan nan nan
223 2.7940492630004883 0.06637417525053024 2.727674961090088 nan nan nan nan nan
224 2.801781177520752 0.06573640555143356 2.7360451221466064 nan nan nan nan nan
225 2.8082804679870605 0.06832946836948395 2.739950656890869 nan nan nan nan nan
226 2.816776752471924 0.06576529145240784 2.751011371612549 nan nan nan nan nan
227 2.822269916534424 0.0666232705116272 2.755648136138916 nan nan nan nan nan
228 2.8146884441375732 0.06701509654521942 2.747673988342285 nan nan nan nan nan
229 2.808173656463623 0.06722316145896912 2.740950345993042 nan nan nan nan nan
230 2.8136913776397705 0.0676141232252121 2.7460765838623047 nan nan nan nan nan
231 2.8039112091064453 0.06849605590105057 2.7354156970977783 nan nan nan nan nan
232 2.795023202896118 0.06925305724143982 2.725769519805908 nan nan nan nan nan
233 2.8089072704315186 0.06801430135965347 2.7408931255340576 nan nan nan nan nan
234 2.8159613609313965 0.06671184301376343 2.7492501735687256 nan nan nan nan nan
235 2.7984557151794434 0.06741022318601608 2.731044292449951 nan nan nan nan nan
236 2.8376882076263428 0.06656022369861603 2.771127462387085 nan nan nan nan nan
237 2.7981762886047363 0.06737680733203888 2.730799436569214 nan nan nan nan nan
238 2.8182361125946045 0.06670444458723068 2.7515316009521484 nan nan nan nan nan
239 2.7992444038391113 0.06660909205675125 2.732635259628296 nan nan nan nan nan
240 2.8098373413085938 0.06823144108057022 2.7416059970855713 nan nan nan nan nan
241 2.790327787399292 0.06709945946931839 2.723228931427002 nan nan nan nan nan
242 2.796572685241699 0.06732284277677536 2.729249954223633 nan nan nan nan nan
243 2.7974748611450195 0.0679398700594902 2.729534864425659 nan nan nan nan nan
244 2.8074960708618164 0.06811252981424332 2.7393836975097656 nan nan nan nan nan
245 2.7919411659240723 0.06781928986310959 2.7241225242614746 nan nan nan nan nan
246 2.7977356910705566 0.0669410303235054 2.730794906616211 nan nan nan nan nan
247 2.8109073638916016 0.06699840724468231 2.7439093589782715 nan nan nan nan nan
248 2.8117728233337402 0.06876041740179062 2.743011951446533 nan nan nan nan nan
249 2.7839395999908447 0.06778416037559509 2.716155529022217 nan nan nan nan nan
250 2.7881581783294678 0.06984495371580124 2.718313694000244 nan nan nan nan nan
251 2.8259387016296387 0.06735341995954514 2.7585854530334473 nan nan nan nan nan
252 2.808748960494995 0.06676072627305984 2.741987466812134 nan nan nan nan nan
253 2.8030660152435303 0.06681742519140244 2.736248016357422 nan nan nan nan nan
254 2.820357084274292 0.06752540171146393 2.75283145904541 nan nan nan nan nan
255 2.8106296062469482 0.06848527491092682 2.7421443462371826 nan nan nan nan nan
256 2.7869884967803955 0.06767679750919342 2.719311475753784 nan nan nan nan nan
257 2.8187272548675537 0.06741612404584885 2.7513105869293213 nan nan nan nan nan
