epoch loss_VAE loss_MDVAE loss_SI loss_LI loss_AC loss_SC loss_C
1 3.1311948262155056 3.1311948262155056 nan nan nan nan nan
2 2.9554298855364323 2.9554298855364323 nan nan nan nan nan
3 2.9155003130435944 2.9155003130435944 nan nan nan nan nan
4 2.880195379257202 2.880195379257202 nan nan nan nan nan
5 2.8716053143143654 2.8716053143143654 nan nan nan nan nan
6 2.857770837843418 2.857770837843418 nan nan nan nan nan
7 2.8676067776978016 2.8676067776978016 nan nan nan nan nan
8 2.8490649573504925 2.8490649573504925 nan nan nan nan nan
9 2.840199541300535 2.840199541300535 nan nan nan nan nan
10 2.854669574648142 2.854669574648142 nan nan nan nan nan
11 2.850701231509447 2.850701231509447 nan nan nan nan nan
12 2.8475267626345158 2.8475267626345158 nan nan nan nan nan
13 2.840345073491335 2.840345073491335 nan nan nan nan nan
14 2.8447347544133663 2.8447347544133663 nan nan nan nan nan
15 2.832422811537981 2.832422811537981 nan nan nan nan nan
16 2.833614617586136 2.833614617586136 nan nan nan nan nan
17 2.807825680822134 2.807825680822134 nan nan nan nan nan
18 2.858853079378605 2.858853079378605 nan nan nan nan nan
19 2.8239836134016514 2.8239836134016514 nan nan nan nan nan
20 2.8416978530585766 2.8416978530585766 nan nan nan nan nan
21 2.8266919776797295 2.8266919776797295 nan nan nan nan nan
22 2.849791444838047 2.849791444838047 nan nan nan nan nan
23 2.8331761807203293 2.8331761807203293 nan nan nan nan nan
24 2.8373365588486195 2.8373365588486195 nan nan nan nan nan
25 2.828982274979353 2.828982274979353 nan nan nan nan nan
26 2.813554435968399 2.813554435968399 nan nan nan nan nan
27 2.8414692766964436 2.8414692766964436 nan nan nan nan nan
28 2.84358149766922 2.84358149766922 nan nan nan nan nan
29 2.8360189013183117 2.8360189013183117 nan nan nan nan nan
30 2.8437055610120296 2.8437055610120296 nan nan nan nan nan
31 2.820535510778427 2.820535510778427 nan nan nan nan nan
32 2.8385477662086487 2.8385477662086487 nan nan nan nan nan
33 2.826444834470749 2.826444834470749 nan nan nan nan nan
34 2.818785220384598 2.818785220384598 nan nan nan nan nan
35 2.84619102999568 2.84619102999568 nan nan nan nan nan
36 2.825351256877184 2.825351256877184 nan nan nan nan nan
37 2.8187119588255882 2.8187119588255882 nan nan nan nan nan
38 2.8161140978336334 2.8161140978336334 nan nan nan nan nan
39 2.8377058133482933 2.8377058133482933 nan nan nan nan nan
40 2.820148427039385 2.820148427039385 nan nan nan nan nan
41 2.8011674135923386 2.8011674135923386 nan nan nan nan nan
42 2.827070292085409 2.827070292085409 nan nan nan nan nan
43 2.82833194732666 2.82833194732666 nan nan nan nan nan
44 2.828533634543419 2.828533634543419 nan nan nan nan nan
45 2.8172115609049797 2.8172115609049797 nan nan nan nan nan
46 2.8142600283026695 2.8142600283026695 nan nan nan nan nan
47 2.8320311158895493 2.8320311158895493 nan nan nan nan nan
48 2.8319117724895477 2.8319117724895477 nan nan nan nan nan
49 2.8160228952765465 2.8160228952765465 nan nan nan nan nan
50 2.8359631933271885 2.8359631933271885 nan nan nan nan nan
51 2.8190924115478992 2.8190924115478992 nan nan nan nan nan
52 2.8202770575881004 2.8202770575881004 nan nan nan nan nan
53 2.8339266553521156 2.8339266553521156 nan nan nan nan nan
54 2.8234524354338646 2.8234524354338646 nan nan nan nan nan
55 2.8227424919605255 2.8227424919605255 nan nan nan nan nan
56 2.812143884599209 2.812143884599209 nan nan nan nan nan
57 2.8139005303382874 2.8139005303382874 nan nan nan nan nan
58 2.813980083912611 2.813980083912611 nan nan nan nan nan
