epoch VAE MDVAE SI LI AC Sem Cycle
52 2.837363541126251 2.837363541126251 nan nan nan nan nan
53 2.8472259268164635 2.8472259268164635 nan nan nan nan nan
54 2.8337118849158287 2.8337118849158287 nan nan nan nan nan
55 2.847016867250204 2.847016867250204 nan nan nan nan nan
56 2.829539183527231 2.829539183527231 nan nan nan nan nan
57 2.8219637870788574 2.8219637870788574 nan nan nan nan nan
58 2.824699033051729 2.824699033051729 nan nan nan nan nan
59 2.8266397267580032 2.8266397267580032 nan nan nan nan nan
60 2.82481574639678 2.82481574639678 nan nan nan nan nan
61 2.8350156620144844 2.8350156620144844 nan nan nan nan nan
62 2.8237553536891937 2.8237553536891937 nan nan nan nan nan
63 2.805188275873661 2.805188275873661 nan nan nan nan nan
64 2.810773406177759 2.810773406177759 nan nan nan nan nan
65 2.836718261241913 2.836718261241913 nan nan nan nan nan
66 2.834621872752905 2.834621872752905 nan nan nan nan nan
67 2.8327876180410385 2.8327876180410385 nan nan nan nan nan
68 2.8178295232355595 2.8178295232355595 nan nan nan nan nan
69 2.8271506875753403 2.8271506875753403 nan nan nan nan nan
70 2.818952403962612 2.818952403962612 nan nan nan nan nan
71 2.8275917656719685 2.8275917656719685 nan nan nan nan nan
72 2.8153305426239967 2.8153305426239967 nan nan nan nan nan
73 2.849196817725897 2.849196817725897 nan nan nan nan nan
74 2.812473736703396 2.812473736703396 nan nan nan nan nan
75 2.8180150613188744 2.8180150613188744 nan nan nan nan nan
76 2.8249377086758614 2.8249377086758614 nan nan nan nan nan
77 2.8183843195438385 2.8183843195438385 nan nan nan nan nan
78 2.817618068307638 2.817618068307638 nan nan nan nan nan
79 2.816229034215212 2.816229034215212 nan nan nan nan nan
80 2.8158425576984882 2.8158425576984882 nan nan nan nan nan
81 2.8152036741375923 2.8152036741375923 nan nan nan nan nan
82 2.815918806940317 2.815918806940317 nan nan nan nan nan
83 2.802797831594944 2.802797831594944 nan nan nan nan nan
84 2.826497945934534 2.826497945934534 nan nan nan nan nan
85 2.8160210996866226 2.8160210996866226 nan nan nan nan nan
86 2.824138317257166 2.824138317257166 nan nan nan nan nan
87 2.807013776153326 2.807013776153326 nan nan nan nan nan
88 2.8188987635076046 2.8188987635076046 nan nan nan nan nan
89 2.807951670140028 2.807951670140028 nan nan nan nan nan
90 2.81748428568244 2.81748428568244 nan nan nan nan nan
91 2.810783501714468 2.810783501714468 nan nan nan nan nan
92 2.813275795429945 2.813275795429945 nan nan nan nan nan
93 2.8229572661221027 2.8229572661221027 nan nan nan nan nan
94 2.8203553184866905 2.8203553184866905 nan nan nan nan nan
95 2.80420258641243 2.80420258641243 nan nan nan nan nan
96 2.834792174398899 2.834792174398899 nan nan nan nan nan
97 2.81921212002635 2.81921212002635 nan nan nan nan nan
98 2.8250286132097244 2.8250286132097244 nan nan nan nan nan
99 2.8284963369369507 2.8284963369369507 nan nan nan nan nan
100 2.810148298740387 2.810148298740387 nan nan nan nan nan
101 2.8215776085853577 2.8215776085853577 nan nan nan nan nan
102 2.80346991494298 2.80346991494298 nan nan nan nan nan
103 2.829392820596695 2.829392820596695 nan nan nan nan nan
104 2.80131047219038 2.80131047219038 nan nan nan nan nan
105 2.8072040677070618 2.8072040677070618 nan nan nan nan nan
106 2.8047236278653145 2.8047236278653145 nan nan nan nan nan
107 2.8081554882228374 2.8081554882228374 nan nan nan nan nan
108 2.8115938529372215 2.8115938529372215 nan nan nan nan nan
109 2.7985837422311306 2.7985837422311306 nan nan nan nan nan
110 2.801513273268938 2.801513273268938 nan nan nan nan nan
111 2.806358177214861 2.806358177214861 nan nan nan nan nan
112 2.8126437328755856 2.8126437328755856 nan nan nan nan nan
113 2.8063431195914745 2.8063431195914745 nan nan nan nan nan
114 2.8093085028231144 2.8093085028231144 nan nan nan nan nan
115 2.806524630635977 2.806524630635977 nan nan nan nan nan
116 2.8227712139487267 2.8227712139487267 nan nan nan nan nan
117 2.7975539714097977 2.7975539714097977 nan nan nan nan nan
118 2.814349476248026 2.814349476248026 nan nan nan nan nan
119 2.8190509416162968 2.8190509416162968 nan nan nan nan nan
120 2.8141024447977543 2.8141024447977543 nan nan nan nan nan
121 2.8107986114919186 2.8107986114919186 nan nan nan nan nan
122 2.80801660194993 2.80801660194993 nan nan nan nan nan
123 2.819771032780409 2.819771032780409 nan nan nan nan nan
124 2.8203754127025604 2.8203754127025604 nan nan nan nan nan
125 2.823652733117342 2.823652733117342 nan nan nan nan nan
126 2.7973719649016857 2.7973719649016857 nan nan nan nan nan
127 2.8018947653472424 2.8018947653472424 nan nan nan nan nan
128 2.806182123720646 2.806182123720646 nan nan nan nan nan
129 2.8152778148651123 2.8152778148651123 nan nan nan nan nan
130 2.8210871033370495 2.8210871033370495 nan nan nan nan nan
131 2.817128688097 2.817128688097 nan nan nan nan nan
132 2.808258157223463 2.808258157223463 nan nan nan nan nan
133 2.804017260670662 2.804017260670662 nan nan nan nan nan
134 2.810962740331888 2.810962740331888 nan nan nan nan nan
135 2.8072101026773453 2.8072101026773453 nan nan nan nan nan
136 2.8118677847087383 2.8118677847087383 nan nan nan nan nan
137 2.7929210998117924 2.7929210998117924 nan nan nan nan nan
138 2.822679076343775 2.822679076343775 nan nan nan nan nan
139 2.8053378500044346 2.8053378500044346 nan nan nan nan nan
140 2.810378149151802 2.810378149151802 nan nan nan nan nan
141 2.7877700217068195 2.7877700217068195 nan nan nan nan nan
142 2.8035086318850517 2.8035086318850517 nan nan nan nan nan
143 2.830113936215639 2.830113936215639 nan nan nan nan nan
144 2.8085688203573227 2.8085688203573227 nan nan nan nan nan
145 2.810487821698189 2.810487821698189 nan nan nan nan nan
146 2.8053459972143173 2.8053459972143173 nan nan nan nan nan
147 2.7870299741625786 2.7870299741625786 nan nan nan nan nan
148 2.803125772625208 2.803125772625208 nan nan nan nan nan
149 2.8111609630286694 2.8111609630286694 nan nan nan nan nan
150 2.801834151148796 2.801834151148796 nan nan nan nan nan
151 2.8081163242459297 2.8081163242459297 nan nan nan nan nan
152 2.802324764430523 2.802324764430523 nan nan nan nan nan
153 2.8132786750793457 2.8132786750793457 nan nan nan nan nan
154 2.77855372056365 2.77855372056365 nan nan nan nan nan
155 2.825656644999981 2.825656644999981 nan nan nan nan nan
156 2.7983975037932396 2.7983975037932396 nan nan nan nan nan
157 2.8047268353402615 2.8047268353402615 nan nan nan nan nan
158 2.7914131470024586 2.7914131470024586 nan nan nan nan nan
159 2.8042534813284874 2.8042534813284874 nan nan nan nan nan
160 2.826911024749279 2.826911024749279 nan nan nan nan nan
161 2.797952175140381 2.797952175140381 nan nan nan nan nan
162 2.8049601279199123 2.8049601279199123 nan nan nan nan nan
163 2.798569332808256 2.798569332808256 nan nan nan nan nan
164 2.8014826253056526 2.8014826253056526 nan nan nan nan nan
165 2.807254746556282 2.807254746556282 nan nan nan nan nan
166 2.798676397651434 2.798676397651434 nan nan nan nan nan
167 2.810091722756624 2.810091722756624 nan nan nan nan nan
168 2.8130961656570435 2.8130961656570435 nan nan nan nan nan
169 2.815633673220873 2.815633673220873 nan nan nan nan nan
170 2.8205062225461006 2.8205062225461006 nan nan nan nan nan
171 2.830662716180086 2.830662716180086 nan nan nan nan nan
172 2.8125614374876022 2.8125614374876022 nan nan nan nan nan
173 2.805308125913143 2.805308125913143 nan nan nan nan nan
174 2.7959684766829014 2.7959684766829014 nan nan nan nan nan
175 2.7988735772669315 2.7988735772669315 nan nan nan nan nan
176 2.8020402044057846 2.8020402044057846 nan nan nan nan nan
177 2.7962308190762997 2.7962308190762997 nan nan nan nan nan
178 2.814170688390732 2.814170688390732 nan nan nan nan nan
179 2.829845651984215 2.829845651984215 nan nan nan nan nan
180 2.804484836757183 2.804484836757183 nan nan nan nan nan
181 2.8003603741526604 2.8003603741526604 nan nan nan nan nan
182 2.7814212068915367 2.7814212068915367 nan nan nan nan nan
183 2.807829812169075 2.807829812169075 nan nan nan nan nan
184 2.820691391825676 2.820691391825676 nan nan nan nan nan
185 2.8202240616083145 2.8202240616083145 nan nan nan nan nan
186 2.819760899990797 2.819760899990797 nan nan nan nan nan
187 2.8114512488245964 2.8114512488245964 nan nan nan nan nan
188 2.810075592249632 2.810075592249632 nan nan nan nan nan
189 2.809567328542471 2.809567328542471 nan nan nan nan nan
190 2.79654972627759 2.79654972627759 nan nan nan nan nan
191 2.7987807914614677 2.7987807914614677 nan nan nan nan nan
192 2.7924028299748898 2.7924028299748898 nan nan nan nan nan
193 2.8103955760598183 2.8103955760598183 nan nan nan nan nan
194 2.789120703935623 2.789120703935623 nan nan nan nan nan
195 2.803555406630039 2.803555406630039 nan nan nan nan nan
196 2.809271924197674 2.809271924197674 nan nan nan nan nan
197 2.8058457374572754 2.8058457374572754 nan nan nan nan nan
198 2.7911009192466736 2.7911009192466736 nan nan nan nan nan
199 2.799156129360199 2.799156129360199 nan nan nan nan nan
200 2.8259128890931606 2.8259128890931606 nan nan nan nan nan
