epoch loss_VAE loss_MDVAE loss_SI loss_LI loss_AC loss_SC loss_C
1 3.384697437286377 3.384697437286377 nan nan nan nan nan
2 5.447902679443359 5.447902679443359 nan nan nan nan nan
3 3.765584945678711 3.765584945678711 nan nan nan nan nan
4 3.161377429962158 3.161377429962158 nan nan nan nan nan
5 3.23810076713562 3.23810076713562 nan nan nan nan nan
6 3.0873916149139404 3.0873916149139404 nan nan nan nan nan
7 2.945683479309082 2.945683479309082 nan nan nan nan nan
8 2.933973789215088 2.933973789215088 nan nan nan nan nan
9 2.9286417961120605 2.9286417961120605 nan nan nan nan nan
10 2.9399027824401855 2.9399027824401855 nan nan nan nan nan
11 2.9384047985076904 2.9384047985076904 nan nan nan nan nan
12 2.9400320053100586 2.9400320053100586 nan nan nan nan nan
13 2.933681011199951 2.933681011199951 nan nan nan nan nan
14 2.9372918605804443 2.9372918605804443 nan nan nan nan nan
15 2.9268548488616943 2.9268548488616943 nan nan nan nan nan
16 2.9350576400756836 2.9350576400756836 nan nan nan nan nan
17 2.9139223098754883 2.9139223098754883 nan nan nan nan nan
18 2.9547417163848877 2.9547417163848877 nan nan nan nan nan
19 2.9282333850860596 2.9282333850860596 nan nan nan nan nan
20 2.9388587474823 2.9388587474823 nan nan nan nan nan
21 2.930304527282715 2.930304527282715 nan nan nan nan nan
22 2.947009563446045 2.947009563446045 nan nan nan nan nan
23 2.9360053539276123 2.9360053539276123 nan nan nan nan nan
24 2.9379866123199463 2.9379866123199463 nan nan nan nan nan
25 2.932245969772339 2.932245969772339 nan nan nan nan nan
26 2.9235286712646484 2.9235286712646484 nan nan nan nan nan
27 2.9446864128112793 2.9446864128112793 nan nan nan nan nan
28 2.9423391819000244 2.9423391819000244 nan nan nan nan nan
29 2.936779737472534 2.936779737472534 nan nan nan nan nan
30 2.9475855827331543 2.9475855827331543 nan nan nan nan nan
31 2.9287352561950684 2.9287352561950684 nan nan nan nan nan
32 2.940011739730835 2.940011739730835 nan nan nan nan nan
33 2.9325942993164062 2.9325942993164062 nan nan nan nan nan
34 2.9264976978302 2.9264976978302 nan nan nan nan nan
35 2.950225830078125 2.950225830078125 nan nan nan nan nan
36 2.932751178741455 2.932751178741455 nan nan nan nan nan
37 2.930908679962158 2.930908679962158 nan nan nan nan nan
38 2.9250011444091797 2.9250011444091797 nan nan nan nan nan
39 2.944340944290161 2.944340944290161 nan nan nan nan nan
