epoch loss_VAE loss_MDVAE loss_SI loss_LI loss_AC loss_SC loss_C
1 3.131195306777954 3.131195306777954 nan nan nan nan nan
2 2.955416679382324 2.955416679382324 nan nan nan nan nan
3 2.9197940826416016 2.9197940826416016 nan nan nan nan nan
4 2.8851068019866943 2.8851068019866943 nan nan nan nan nan
5 2.882213592529297 2.882213592529297 nan nan nan nan nan
6 2.8697550296783447 2.8697550296783447 nan nan nan nan nan
7 2.887688398361206 2.887688398361206 nan nan nan nan nan
8 2.856229305267334 2.856229305267334 nan nan nan nan nan
9 2.8357458114624023 2.8357458114624023 nan nan nan nan nan
10 2.849888801574707 2.849888801574707 nan nan nan nan nan
11 2.8450257778167725 2.8450257778167725 nan nan nan nan nan
12 2.8427093029022217 2.8427093029022217 nan nan nan nan nan
13 2.8362979888916016 2.8362979888916016 nan nan nan nan nan
14 2.841228485107422 2.841228485107422 nan nan nan nan nan
15 2.8271725177764893 2.8271725177764893 nan nan nan nan nan
16 2.8302927017211914 2.8302927017211914 nan nan nan nan nan
17 2.804060697555542 2.804060697555542 nan nan nan nan nan
18 2.8562722206115723 2.8562722206115723 nan nan nan nan nan
19 2.8202693462371826 2.8202693462371826 nan nan nan nan nan
20 2.8378100395202637 2.8378100395202637 nan nan nan nan nan
21 2.824392557144165 2.824392557144165 nan nan nan nan nan
22 2.8479645252227783 2.8479645252227783 nan nan nan nan nan
23 2.830458164215088 2.830458164215088 nan nan nan nan nan
24 2.834455966949463 2.834455966949463 nan nan nan nan nan
25 2.8283002376556396 2.8283002376556396 nan nan nan nan nan
26 2.8139185905456543 2.8139185905456543 nan nan nan nan nan
27 2.8407583236694336 2.8407583236694336 nan nan nan nan nan
28 2.8432891368865967 2.8432891368865967 nan nan nan nan nan
29 2.836728572845459 2.836728572845459 nan nan nan nan nan
30 2.8455541133880615 2.8455541133880615 nan nan nan nan nan
31 2.8221354484558105 2.8221354484558105 nan nan nan nan nan
32 2.840336561203003 2.840336561203003 nan nan nan nan nan
33 2.8278520107269287 2.8278520107269287 nan nan nan nan nan
34 2.821317672729492 2.821317672729492 nan nan nan nan nan
35 2.849489212036133 2.849489212036133 nan nan nan nan nan
36 2.8277909755706787 2.8277909755706787 nan nan nan nan nan
37 2.822932243347168 2.822932243347168 nan nan nan nan nan
38 2.82098126411438 2.82098126411438 nan nan nan nan nan
39 2.842585802078247 2.842585802078247 nan nan nan nan nan
40 2.824303150177002 2.824303150177002 nan nan nan nan nan
41 2.8067359924316406 2.8067359924316406 nan nan nan nan nan
42 2.8324496746063232 2.8324496746063232 nan nan nan nan nan
43 2.834444522857666 2.834444522857666 nan nan nan nan nan
44 2.8348448276519775 2.8348448276519775 nan nan nan nan nan
45 2.822878837585449 2.822878837585449 nan nan nan nan nan
46 2.8212175369262695 2.8212175369262695 nan nan nan nan nan
47 2.8393666744232178 2.8393666744232178 nan nan nan nan nan
48 2.83955717086792 2.83955717086792 nan nan nan nan nan
49 2.823485851287842 2.823485851287842 nan nan nan nan nan
50 2.843278169631958 2.843278169631958 nan nan nan nan nan
51 2.8277060985565186 2.8277060985565186 nan nan nan nan nan
52 2.828986644744873 2.828986644744873 nan nan nan nan nan
53 2.8421764373779297 2.8421764373779297 nan nan nan nan nan
54 2.830883026123047 2.830883026123047 nan nan nan nan nan
55 2.8335394859313965 2.8335394859313965 nan nan nan nan nan
56 2.821892499923706 2.821892499923706 nan nan nan nan nan
57 2.8224477767944336 2.8224477767944336 nan nan nan nan nan
58 2.824345588684082 2.824345588684082 nan nan nan nan nan
59 2.827754497528076 2.827754497528076 nan nan nan nan nan
60 2.826181650161743 2.826181650161743 nan nan nan nan nan
61 2.8315000534057617 2.8315000534057617 nan nan nan nan nan
62 2.824212074279785 2.824212074279785 nan nan nan nan nan
63 2.811565399169922 2.811565399169922 nan nan nan nan nan
64 2.8091907501220703 2.8091907501220703 nan nan nan nan nan
65 2.8362741470336914 2.8362741470336914 nan nan nan nan nan
66 2.834608554840088 2.834608554840088 nan nan nan nan nan
67 2.835186004638672 2.835186004638672 nan nan nan nan nan
68 2.8232898712158203 2.8232898712158203 nan nan nan nan nan
69 2.831399917602539 2.831399917602539 nan nan nan nan nan
70 2.828509569168091 2.828509569168091 nan nan nan nan nan
71 2.836937665939331 2.836937665939331 nan nan nan nan nan
72 2.8258724212646484 2.8258724212646484 nan nan nan nan nan
73 2.859499216079712 2.859499216079712 nan nan nan nan nan
74 2.82025408744812 2.82025408744812 nan nan nan nan nan
75 2.8268508911132812 2.8268508911132812 nan nan nan nan nan
76 2.8307595252990723 2.8307595252990723 nan nan nan nan nan
77 2.8280863761901855 2.8280863761901855 nan nan nan nan nan
78 2.828219175338745 2.828219175338745 nan nan nan nan nan
79 2.8230528831481934 2.8230528831481934 nan nan nan nan nan
80 2.821284532546997 2.821284532546997 nan nan nan nan nan
81 2.8253138065338135 2.8253138065338135 nan nan nan nan nan
82 2.8275747299194336 2.8275747299194336 nan nan nan nan nan
83 2.810133457183838 2.810133457183838 nan nan nan nan nan
84 2.838447093963623 2.838447093963623 nan nan nan nan nan
85 2.829639196395874 2.829639196395874 nan nan nan nan nan
86 2.8360354900360107 2.8360354900360107 nan nan nan nan nan
87 2.8145158290863037 2.8145158290863037 nan nan nan nan nan
88 2.8266658782958984 2.8266658782958984 nan nan nan nan nan
89 2.821782112121582 2.821782112121582 nan nan nan nan nan
90 2.8303987979888916 2.8303987979888916 nan nan nan nan nan
91 2.8242716789245605 2.8242716789245605 nan nan nan nan nan
92 2.823556661605835 2.823556661605835 nan nan nan nan nan
93 2.8351783752441406 2.8351783752441406 nan nan nan nan nan
94 2.8360795974731445 2.8360795974731445 nan nan nan nan nan
95 2.8147220611572266 2.8147220611572266 nan nan nan nan nan
96 2.8483269214630127 2.8483269214630127 nan nan nan nan nan
97 2.8374931812286377 2.8374931812286377 nan nan nan nan nan
98 2.8386526107788086 2.8386526107788086 nan nan nan nan nan
99 2.843716859817505 2.843716859817505 nan nan nan nan nan
100 2.8251876831054688 2.8251876831054688 nan nan nan nan nan
101 2.838999032974243 2.838999032974243 nan nan nan nan nan
102 2.8218934535980225 2.8218934535980225 nan nan nan nan nan
103 2.845550537109375 2.845550537109375 nan nan nan nan nan
104 2.817964792251587 2.817964792251587 nan nan nan nan nan
105 2.8214781284332275 2.8214781284332275 nan nan nan nan nan
106 2.8169307708740234 2.8169307708740234 nan nan nan nan nan
107 2.822648763656616 2.822648763656616 nan nan nan nan nan
108 2.828284978866577 2.828284978866577 nan nan nan nan nan
109 2.818661689758301 2.818661689758301 nan nan nan nan nan
110 2.819502830505371 2.819502830505371 nan nan nan nan nan
111 2.8239355087280273 2.8239355087280273 nan nan nan nan nan
112 2.8270010948181152 2.8270010948181152 nan nan nan nan nan
113 2.829219102859497 2.829219102859497 nan nan nan nan nan
114 2.8256099224090576 2.8256099224090576 nan nan nan nan nan
115 2.825161933898926 2.825161933898926 nan nan nan nan nan
116 2.838698625564575 2.838698625564575 nan nan nan nan nan
117 2.8130109310150146 2.8130109310150146 nan nan nan nan nan
118 2.8315112590789795 2.8315112590789795 nan nan nan nan nan
119 2.8359487056732178 2.8359487056732178 nan nan nan nan nan
120 2.834160566329956 2.834160566329956 nan nan nan nan nan
121 2.8270914554595947 2.8270914554595947 nan nan nan nan nan
122 2.8303518295288086 2.8303518295288086 nan nan nan nan nan
123 2.840104103088379 2.840104103088379 nan nan nan nan nan
124 2.838136672973633 2.838136672973633 nan nan nan nan nan
125 2.8415651321411133 2.8415651321411133 nan nan nan nan nan
126 2.818079948425293 2.818079948425293 nan nan nan nan nan
127 2.817967653274536 2.817967653274536 nan nan nan nan nan
128 2.821979284286499 2.821979284286499 nan nan nan nan nan
129 2.834996223449707 2.834996223449707 nan nan nan nan nan
130 2.839813470840454 2.839813470840454 nan nan nan nan nan
131 2.836247682571411 2.836247682571411 nan nan nan nan nan
132 2.826716423034668 2.826716423034668 nan nan nan nan nan
133 2.8273282051086426 2.8273282051086426 nan nan nan nan nan
134 2.829951524734497 2.829951524734497 nan nan nan nan nan
135 2.826786518096924 2.826786518096924 nan nan nan nan nan
136 2.828850746154785 2.828850746154785 nan nan nan nan nan
137 2.815376043319702 2.815376043319702 nan nan nan nan nan
138 2.8429932594299316 2.8429932594299316 nan nan nan nan nan
139 2.825310468673706 2.825310468673706 nan nan nan nan nan
140 2.8313331604003906 2.8313331604003906 nan nan nan nan nan
141 2.8081767559051514 2.8081767559051514 nan nan nan nan nan
142 2.824232339859009 2.824232339859009 nan nan nan nan nan
143 2.846890926361084 2.846890926361084 nan nan nan nan nan
144 2.8269762992858887 2.8269762992858887 nan nan nan nan nan
145 2.8310320377349854 2.8310320377349854 nan nan nan nan nan
146 2.8258912563323975 2.8258912563323975 nan nan nan nan nan
147 2.8083341121673584 2.8083341121673584 nan nan nan nan nan
148 2.826291084289551 2.826291084289551 nan nan nan nan nan
149 2.831941604614258 2.831941604614258 nan nan nan nan nan
150 2.8247337341308594 2.8247337341308594 nan nan nan nan nan
151 2.8314881324768066 2.8314881324768066 nan nan nan nan nan
152 2.8207108974456787 2.8207108974456787 nan nan nan nan nan
153 2.833805561065674 2.833805561065674 nan nan nan nan nan
154 2.8017899990081787 2.8017899990081787 nan nan nan nan nan
155 2.8467509746551514 2.8467509746551514 nan nan nan nan nan
156 2.8152239322662354 2.8152239322662354 nan nan nan nan nan
157 2.8237972259521484 2.8237972259521484 nan nan nan nan nan
158 2.813729763031006 2.813729763031006 nan nan nan nan nan
159 2.823004961013794 2.823004961013794 nan nan nan nan nan
160 2.8487682342529297 2.8487682342529297 nan nan nan nan nan
161 2.819446325302124 2.819446325302124 nan nan nan nan nan
162 2.824481725692749 2.824481725692749 nan nan nan nan nan
163 2.8204598426818848 2.8204598426818848 nan nan nan nan nan
164 2.822845935821533 2.822845935821533 nan nan nan nan nan
165 2.828205108642578 2.828205108642578 nan nan nan nan nan
166 2.8177831172943115 2.8177831172943115 nan nan nan nan nan
167 2.8309569358825684 2.8309569358825684 nan nan nan nan nan
168 2.8317251205444336 2.8317251205444336 nan nan nan nan nan
169 2.8366527557373047 2.8366527557373047 nan nan nan nan nan
170 2.8388333320617676 2.8388333320617676 nan nan nan nan nan
171 2.850228786468506 2.850228786468506 nan nan nan nan nan
172 2.8329920768737793 2.8329920768737793 nan nan nan nan nan
173 2.8255436420440674 2.8255436420440674 nan nan nan nan nan
174 2.8164851665496826 2.8164851665496826 nan nan nan nan nan
175 2.819546699523926 2.819546699523926 nan nan nan nan nan
176 2.8209116458892822 2.8209116458892822 nan nan nan nan nan
177 2.817890167236328 2.817890167236328 nan nan nan nan nan
178 2.8346400260925293 2.8346400260925293 nan nan nan nan nan
179 2.8506503105163574 2.8506503105163574 nan nan nan nan nan
180 2.826171875 2.826171875 nan nan nan nan nan
181 2.82243275642395 2.82243275642395 nan nan nan nan nan
182 2.803983449935913 2.803983449935913 nan nan nan nan nan
183 2.8267767429351807 2.8267767429351807 nan nan nan nan nan
184 2.842510223388672 2.842510223388672 nan nan nan nan nan
185 2.8395323753356934 2.8395323753356934 nan nan nan nan nan
186 2.839139699935913 2.839139699935913 nan nan nan nan nan
187 2.8316757678985596 2.8316757678985596 nan nan nan nan nan
188 2.8317699432373047 2.8317699432373047 nan nan nan nan nan
189 2.8319783210754395 2.8319783210754395 nan nan nan nan nan
190 2.820249557495117 2.820249557495117 nan nan nan nan nan
191 2.8190736770629883 2.8190736770629883 nan nan nan nan nan
192 2.8110482692718506 2.8110482692718506 nan nan nan nan nan
193 2.8330941200256348 2.8330941200256348 nan nan nan nan nan
194 2.811784505844116 2.811784505844116 nan nan nan nan nan
195 2.824678897857666 2.824678897857666 nan nan nan nan nan
196 2.829010486602783 2.829010486602783 nan nan nan nan nan
197 2.8258960247039795 2.8258960247039795 nan nan nan nan nan
198 2.818800210952759 2.818800210952759 nan nan nan nan nan
199 2.8217885494232178 2.8217885494232178 nan nan nan nan nan
200 2.8491709232330322 2.8491709232330322 nan nan nan nan nan
201 2.807711362838745 2.807711362838745 nan nan nan nan nan
202 2.81233811378479 2.81233811378479 nan nan nan nan nan
203 2.850144147872925 2.850144147872925 nan nan nan nan nan
204 2.825587749481201 2.825587749481201 nan nan nan nan nan
205 2.82222843170166 2.82222843170166 nan nan nan nan nan
206 2.8121118545532227 2.8121118545532227 nan nan nan nan nan
207 2.8136775493621826 2.8136775493621826 nan nan nan nan nan
208 2.822153091430664 2.822153091430664 nan nan nan nan nan
209 2.8220889568328857 2.8220889568328857 nan nan nan nan nan
210 2.813159227371216 2.813159227371216 nan nan nan nan nan
211 2.8257572650909424 2.8257572650909424 nan nan nan nan nan
212 2.8361008167266846 2.8361008167266846 nan nan nan nan nan
213 2.8279476165771484 2.8279476165771484 nan nan nan nan nan
214 2.8392841815948486 2.8392841815948486 nan nan nan nan nan
215 2.841750144958496 2.841750144958496 nan nan nan nan nan
216 2.8216395378112793 2.8216395378112793 nan nan nan nan nan
217 2.824594020843506 2.824594020843506 nan nan nan nan nan
218 2.8294785022735596 2.8294785022735596 nan nan nan nan nan
219 2.8233354091644287 2.8233354091644287 nan nan nan nan nan
220 2.8313333988189697 2.8313333988189697 nan nan nan nan nan
221 2.82252836227417 2.82252836227417 nan nan nan nan nan
222 2.8222556114196777 2.8222556114196777 nan nan nan nan nan
223 2.81223726272583 2.81223726272583 nan nan nan nan nan
224 2.8220508098602295 2.8220508098602295 nan nan nan nan nan
225 2.830531358718872 2.830531358718872 nan nan nan nan nan
226 2.8391425609588623 2.8391425609588623 nan nan nan nan nan
227 2.845473289489746 2.845473289489746 nan nan nan nan nan
228 2.8359122276306152 2.8359122276306152 nan nan nan nan nan
229 2.830052375793457 2.830052375793457 nan nan nan nan nan
230 2.835719347000122 2.835719347000122 nan nan nan nan nan
231 2.824941873550415 2.824941873550415 nan nan nan nan nan
232 2.816349506378174 2.816349506378174 nan nan nan nan nan
233 2.833601713180542 2.833601713180542 nan nan nan nan nan
234 2.8400723934173584 2.8400723934173584 nan nan nan nan nan
235 2.821094274520874 2.821094274520874 nan nan nan nan nan
236 2.8562769889831543 2.8562769889831543 nan nan nan nan nan
237 2.820042133331299 2.820042133331299 nan nan nan nan nan
238 2.8408122062683105 2.8408122062683105 nan nan nan nan nan
239 2.822690725326538 2.822690725326538 nan nan nan nan nan
240 2.828758716583252 2.828758716583252 nan nan nan nan nan
241 2.813535451889038 2.813535451889038 nan nan nan nan nan
242 2.821199655532837 2.821199655532837 nan nan nan nan nan
243 2.8225910663604736 2.8225910663604736 nan nan nan nan nan
244 2.8286526203155518 2.8286526203155518 nan nan nan nan nan
245 2.8164007663726807 2.8164007663726807 nan nan nan nan nan
246 2.8183388710021973 2.8183388710021973 nan nan nan nan nan
247 2.832258701324463 2.832258701324463 nan nan nan nan nan
248 2.8330538272857666 2.8330538272857666 nan nan nan nan nan
249 2.807506561279297 2.807506561279297 nan nan nan nan nan
250 2.8136022090911865 2.8136022090911865 nan nan nan nan nan
251 2.846456289291382 2.846456289291382 nan nan nan nan nan
252 2.8350610733032227 2.8350610733032227 nan nan nan nan nan
253 2.8259923458099365 2.8259923458099365 nan nan nan nan nan
254 2.841552257537842 2.841552257537842 nan nan nan nan nan
255 2.8309226036071777 2.8309226036071777 nan nan nan nan nan
256 2.8116509914398193 2.8116509914398193 nan nan nan nan nan
257 2.84108567237854 2.84108567237854 nan nan nan nan nan
258 2.819389820098877 2.819389820098877 nan nan nan nan nan
259 2.842348337173462 2.842348337173462 nan nan nan nan nan
260 2.821389675140381 2.821389675140381 nan nan nan nan nan
261 2.843223810195923 2.843223810195923 nan nan nan nan nan
262 2.840531826019287 2.840531826019287 nan nan nan nan nan
263 2.8238465785980225 2.8238465785980225 nan nan nan nan nan
264 2.8318119049072266 2.8318119049072266 nan nan nan nan nan
265 2.8317043781280518 2.8317043781280518 nan nan nan nan nan
266 2.826437473297119 2.826437473297119 nan nan nan nan nan
267 2.8348336219787598 2.8348336219787598 nan nan nan nan nan
268 2.830219030380249 2.830219030380249 nan nan nan nan nan
269 2.836857557296753 2.836857557296753 nan nan nan nan nan
270 2.8235535621643066 2.8235535621643066 nan nan nan nan nan
271 2.8418047428131104 2.8418047428131104 nan nan nan nan nan
272 2.830979347229004 2.830979347229004 nan nan nan nan nan
273 2.8344666957855225 2.8344666957855225 nan nan nan nan nan
274 2.8225598335266113 2.8225598335266113 nan nan nan nan nan
275 2.8261547088623047 2.8261547088623047 nan nan nan nan nan
276 2.8147032260894775 2.8147032260894775 nan nan nan nan nan
277 2.808650493621826 2.808650493621826 nan nan nan nan nan
278 2.823514461517334 2.823514461517334 nan nan nan nan nan
279 2.8209493160247803 2.8209493160247803 nan nan nan nan nan
280 2.8263049125671387 2.8263049125671387 nan nan nan nan nan
